# area_id	droop	damping	inertia
1.0	22.0	5.5	14.692592212533937
1.0	22.0	5.25	14.621743099629628
1.0	22.0	5.0	14.550740655045164
1.0	22.0	4.75	14.47958274417573
1.0	22.0	4.5	14.408267182423877
1.0	22.0	4.25	14.336791733544818
1.0	22.0	4.0	14.26515410792067
1.0	22.0	3.75	14.19335196075982
1.0	22.0	3.5	14.121382890217427
1.0	22.0	3.25	14.049244435432799
1.0	22.0	3.0	13.976934074479104
1.0	22.0	2.75	13.904449222220578
1.0	22.0	2.5	13.831787228072082
2.0	22.0	2.5	0.16463640585073475
2.0	22.0	2.75	0.15588398337212175
2.0	22.0	3.0	0.14742232390858193
2.0	22.0	3.25	0.13925142746011526
2.0	22.0	3.5	0.13137129402672174
2.0	22.0	3.75	0.12378192360840135
2.0	22.0	4.0	0.11648331620515415
2.0	22.0	4.25	0.10947547181698009
2.0	22.0	4.5	0.10275839044387917
2.0	22.0	4.75	0.1
2.0	22.0	5.0	0.1
2.0	22.0	5.25	0.1
2.0	22.0	5.5	0.1
2.0	22.0	5.75	0.1
2.0	22.0	6.0	0.1
2.0	22.0	6.25	0.1
2.0	22.0	6.5	0.1
2.0	22.0	6.75	0.1
2.0	22.0	7.0	0.1
2.0	22.0	7.25	0.1
2.0	22.0	7.5	0.1
2.0	22.0	7.75	0.1
2.0	22.0	8.0	0.10191303757520487
2.0	22.0	8.25	0.10762251807298533
2.0	22.0	8.5	0.11346309517200445
2.0	22.0	8.75	0.11943316029116673
2.0	22.0	9.0	0.12553113747874037
2.0	22.0	9.25	0.13175548249319496
2.0	22.0	9.5	0.13810468191705283
2.0	22.0	9.75	0.1445772523023276
2.0	22.0	10.0	0.1511717393461918
2.0	22.0	10.25	0.15788671709556076
2.0	22.0	10.5	0.1647207871793782
2.0	22.0	10.75	0.17167257806742134
2.0	22.0	11.0	0.17874074435452272
2.0	22.0	11.25	0.1859239660691486
2.0	22.0	11.5	0.19322094800532347
2.0	22.0	11.75	0.20063041907695442
2.0	22.0	12.0	0.20815113169364138
2.0	22.0	12.0	16.486848868306357
2.0	22.0	11.75	16.419369580923046
2.0	22.0	11.5	16.351779051994676
2.0	22.0	11.25	16.28407603393085
2.0	22.0	11.0	16.216259255645475
2.0	22.0	10.75	16.148327421932578
2.0	22.0	10.5	16.08027921282062
2.0	22.0	10.25	16.01211328290444
2.0	22.0	10.0	15.943828260653806
2.0	22.0	9.75	15.87542274769767
2.0	22.0	9.5	15.806895318082946
2.0	22.0	9.25	15.738244517506805
2.0	22.0	9.0	15.669468862521258
2.0	22.0	8.75	15.600566839708833
2.0	22.0	8.5	15.531536904827995
2.0	22.0	8.25	15.462377481927014
2.0	22.0	8.0	15.393086962424794
2.0	22.0	7.75	15.323663704157152
2.0	22.0	7.5	15.254106030386964
2.0	22.0	7.25	15.184412228776488
2.0	22.0	7.0	15.11458055032005
2.0	22.0	6.75	15.044609208235256
2.0	22.0	6.5	14.974496376810713
2.0	22.0	6.25	14.904240190208156
2.0	22.0	6.0	14.833838741216788
2.0	22.0	5.75	14.763290079957404
2.0	22.0	5.5	14.692592212533937
2.0	22.0	5.25	14.621743099629628
2.0	22.0	5.0	14.550740655045164
2.0	22.0	4.75	14.47958274417573
2.0	22.0	4.5	14.408267182423877
2.0	22.0	4.25	14.336791733544818
2.0	22.0	4.0	14.26515410792067
2.0	22.0	3.75	14.19335196075982
2.0	22.0	3.5	14.121382890217427
2.0	22.0	3.25	14.049244435432799
2.0	22.0	3.0	13.976934074479104
2.0	22.0	2.75	13.904449222220578
2.0	22.0	2.5	13.831787228072082
